http://rdf.freebase.com/ns/m.0924hr	YES
http://rdf.freebase.com/ns/m.06zwc4	YES
http://rdf.freebase.com/ns/m.0d0cld	YES
http://rdf.freebase.com/ns/m.0924tn	YES
http://rdf.freebase.com/ns/m.0bv6g9	NO
http://rdf.freebase.com/ns/m.08lt7_	YES
http://rdf.freebase.com/ns/m.025s6d7	YES
http://rdf.freebase.com/ns/m.0923xg	YES
http://rdf.freebase.com/ns/m.09x2m4	NO
http://rdf.freebase.com/ns/m.0b8v38	YES
http://rdf.freebase.com/ns/m.09241j	YES
http://rdf.freebase.com/ns/m.0b8v65	YES
http://rdf.freebase.com/ns/m.07_p1_	YES
http://rdf.freebase.com/ns/m.09250_	YES
http://rdf.freebase.com/ns/m.0bv6jr	NO
http://rdf.freebase.com/ns/m.0924hr	YES
http://rdf.freebase.com/ns/m.08lt93	YES
http://rdf.freebase.com/ns/m.0925k4	YES
http://rdf.freebase.com/ns/m.0bv6fx	YES
http://rdf.freebase.com/ns/m.0b8v4q	YES
http://rdf.freebase.com/ns/m.0923rj	NO
http://rdf.freebase.com/ns/m.05xtmj	NO
http://rdf.freebase.com/ns/m.098z1n	YES
http://rdf.freebase.com/ns/m.07vq45	YES
http://rdf.freebase.com/ns/m.07_pbh	YES
http://rdf.freebase.com/ns/m.070bd_	YES
http://rdf.freebase.com/ns/m.05xtmj	NO
http://rdf.freebase.com/ns/m.0923t_	YES
http://rdf.freebase.com/ns/m.0d6cjd	NO
http://rdf.freebase.com/ns/m.0b8v23	YES
http://rdf.freebase.com/ns/m.0923pc	YES
http://rdf.freebase.com/ns/m.07798q	YES
http://rdf.freebase.com/ns/m.04q7ns8	YES
http://rdf.freebase.com/ns/m.094tfm	YES
http://rdf.freebase.com/ns/m.09246p	NO
http://rdf.freebase.com/ns/m.0b8vdx	YES
http://rdf.freebase.com/ns/m.08qq4q	YES
http://rdf.freebase.com/ns/m.07vq45	YES
http://rdf.freebase.com/ns/m.0cgk3s	YES
http://rdf.freebase.com/ns/m.0924nc	YES
http://rdf.freebase.com/ns/m.09253s	YES
http://rdf.freebase.com/ns/m.0bv6dg	NO
http://rdf.freebase.com/ns/m.07_p92	YES
http://rdf.freebase.com/ns/m.025s6d7	YES
http://rdf.freebase.com/ns/m.076421	YES
http://rdf.freebase.com/ns/m.0bv688	YES
http://rdf.freebase.com/ns/m.092497	YES
http://rdf.freebase.com/ns/m.07_p3s	YES
http://rdf.freebase.com/ns/m.07_ntb	YES
http://rdf.freebase.com/ns/m.0925z0	YES
http://rdf.freebase.com/ns/m.0924fl	YES
http://rdf.freebase.com/ns/m.01ggjl	YES
http://rdf.freebase.com/ns/m.069nqf	YES
http://rdf.freebase.com/ns/m.01gxlt	YES
http://rdf.freebase.com/ns/m.0bv6c2	YES
http://rdf.freebase.com/ns/m.09258f	YES
http://rdf.freebase.com/ns/m.05qbb5p	YES
http://rdf.freebase.com/ns/m.0bv6kt	NO
http://rdf.freebase.com/ns/m.0bv66h	YES
http://rdf.freebase.com/ns/m.09243d	YES
http://rdf.freebase.com/ns/m.0924c3	YES
http://rdf.freebase.com/ns/m.02qv7m2	YES
http://rdf.freebase.com/ns/m.0bp908	YES
